Algorithm,Heuristic/Depth Limit,Depth,Nodes Generated,Effective Branching Factor
IDS,N/A,19,7765,1.6023016775230055
A*,Manhattan,26,4581,1.3829490014396892
A*,Misplaced Titles,24,19783,1.51012248120458
IDS,N/A,32,82263,1.4242956306184165
A*,Manhattan,29,17158,1.3996391822202583
A*,Misplaced Titles,29,102334,1.4885358840511025
IDS,N/A,39,113015,1.3476204478354508
A*,Manhattan,23,2025,1.392379465857866
A*,Misplaced Titles,21,7955,1.5337153729075879
IDS,N/A,27,9200,1.402190293937026
A*,Manhattan,27,3774,1.356669758598735
A*,Misplaced Titles,27,55770,1.4989688795913283
IDS,N/A,39,64034,1.3281321759531137
A*,Manhattan,21,596,1.355671867509041
A*,Misplaced Titles,21,8350,1.5372587546610887
IDS,N/A,25,19929,1.485865230604113
A*,Manhattan,18,476,1.4084970503078493
A*,Misplaced Titles,18,1943,1.5229755576489252
IDS,N/A,22,5218,1.4756299387124208
A*,Manhattan,23,757,1.334068352494222
A*,Misplaced Titles,23,13371,1.5114661658556776
IDS,N/A,31,24453,1.3853487001225406
A*,Manhattan,21,1175,1.4002071124871927
A*,Misplaced Titles,21,8573,1.5391893127971137
IDS,N/A,29,36555,1.4366235874629731
A*,Manhattan,28,8495,1.3814248486133
A*,Misplaced Titles,28,85157,1.499958689687705
IDS,N/A,40,30987,1.2950289835449882
A*,Manhattan,24,2542,1.3863800952334187
A*,Misplaced Titles,22,10416,1.5227295349513421
IDS,N/A,26,19367,1.4617968226158418
A*,Manhattan,27,4233,1.362449162365879
A*,Misplaced Titles,27,73565,1.5144226030644072
IDS,N/A,27,44702,1.4867376227480134
A*,Manhattan,24,1653,1.3617415913934194
A*,Misplaced Titles,24,20489,1.512330456589339
IDS,N/A,26,21234,1.4669803632864804
A*,Manhattan,23,582,1.3189066038743174
A*,Misplaced Titles,23,16114,1.5237786531711515
IDS,N/A,23,26146,1.5561845458947283
A*,Manhattan,25,2153,1.3593201701709654
A*,Misplaced Titles,23,16448,1.5251384323156119
IDS,N/A,29,40402,1.441589060752612
A*,Manhattan,22,214,1.2762269130837955
A*,Misplaced Titles,22,8439,1.50823068449422
IDS,N/A,22,9192,1.5141015383828456
A*,Manhattan,27,7208,1.3895751175706395
A*,Misplaced Titles,27,72507,1.5136102906307298
IDS,N/A,31,8611,1.3394830197681298
A*,Manhattan,22,2794,1.4343219829556908
A*,Misplaced Titles,22,10981,1.5263900997972828
IDS,N/A,24,17586,1.5027334760677253
A*,Manhattan,20,452,1.3575533998951477
A*,Misplaced Titles,20,4423,1.5215486637320847
IDS,N/A,30,7525,1.3465326346870476
A*,Manhattan,19,160,1.3061898807009957
A*,Misplaced Titles,19,3181,1.5287816325289727
IDS,N/A,25,31169,1.5126864432715488
A*,Manhattan,23,1187,1.3604161231505236
A*,Misplaced Titles,23,18010,1.5311662060359277
IDS,N/A,27,19078,1.4405828939866225
A*,Manhattan,26,3493,1.3686010494462546
A*,Misplaced Titles,26,44191,1.5089216357759456
IDS,N/A,34,35844,1.3612986867373165
A*,Manhattan,26,2286,1.3464655289716745
A*,Misplaced Titles,26,41594,1.5054107967097445
IDS,N/A,32,50413,1.4026665956897155
A*,Manhattan,20,625,1.379729661461215
A*,Misplaced Titles,20,4570,1.524038050076251
IDS,N/A,20,6421,1.5501728756506734
A*,Manhattan,22,818,1.35643153350225
A*,Misplaced Titles,22,11767,1.5311941511542746
IDS,N/A,32,53503,1.4052766066088227
A*,Manhattan,25,3514,1.3862197122481201
A*,Misplaced Titles,25,35801,1.5210931350825305
IDS,N/A,31,22642,1.3819143356817005
A*,Manhattan,20,577,1.3742279923413574
A*,Misplaced Titles,20,6443,1.5504380089909995
IDS,N/A,20,1519,1.4423740113923222
A*,Manhattan,26,3134,1.3629042501149462
A*,Misplaced Titles,26,42711,1.5069459730784156
IDS,N/A,36,65350,1.3606825711821497
A*,Manhattan,22,687,1.3457134062595357
A*,Misplaced Titles,22,11289,1.5283105546933458
IDS,N/A,36,41330,1.3434750163892304
A*,Manhattan,26,2526,1.351645556477057
A*,Misplaced Titles,26,41503,1.5052839878483888
IDS,N/A,26,14420,1.4453073202712468
A*,Manhattan,27,8755,1.3996178965358863
A*,Misplaced Titles,27,73606,1.5144538551800482
IDS,N/A,27,20218,1.4436828085262843
A*,Manhattan,25,2572,1.3690232966190563
A*,Misplaced Titles,25,37531,1.523967149346141
IDS,N/A,33,1714,1.2531421208133007
A*,Manhattan,20,616,1.3787293969289207
A*,Misplaced Titles,20,4275,1.518961638830403
IDS,N/A,24,5833,1.435199140735024
A*,Manhattan,19,1042,1.4415680327034608
A*,Misplaced Titles,19,4047,1.548278617546355
IDS,N/A,25,10892,1.4503883586913964
A*,Manhattan,28,4758,1.3531208531140715
A*,Misplaced Titles,28,85748,1.5003292333108322
IDS,N/A,38,57731,1.334443648596261
A*,Manhattan,25,3607,1.3876688698548663
A*,Misplaced Titles,25,36319,1.5219674181830118
IDS,N/A,31,5583,1.3208901380027855
A*,Manhattan,19,248,1.3366686819259057
A*,Misplaced Titles,19,3462,1.5356080204589815
IDS,N/A,27,9768,1.405304961833014
A*,Manhattan,26,4429,1.381155337710178
A*,Misplaced Titles,26,48382,1.5141892089664857
IDS,N/A,36,21731,1.319697629016516
A*,Manhattan,28,4384,1.349170402291949
A*,Misplaced Titles,28,93227,1.504816804741381
IDS,N/A,34,8561,1.3051561832399399
A*,Manhattan,19,846,1.425844367479971
A*,Misplaced Titles,19,3910,1.5454748235032056
IDS,N/A,19,7698,1.6015710342171317
A*,Manhattan,26,5559,1.3932797773286718
A*,Misplaced Titles,26,43225,1.5076394745798696
IDS,N/A,30,35744,1.4183174245048014
A*,Manhattan,17,165,1.3503309813334425
A*,Misplaced Titles,17,1148,1.5135493351817622
IDS,N/A,23,9314,1.4878910814866875
A*,Manhattan,26,4129,1.37743450210601
A*,Misplaced Titles,24,26569,1.5287939909971164
IDS,N/A,42,44188,1.2900379439515837
A*,Manhattan,21,575,1.3533581870088676
A*,Misplaced Titles,19,3408,1.534337963859502
IDS,N/A,25,2217,1.3609138306255033
A*,Manhattan,26,5986,1.397251192502503
A*,Misplaced Titles,26,46409,1.5117664409795313
IDS,N/A,26,14932,1.4472481373143609
A*,Manhattan,16,80,1.3150525997861309
A*,Misplaced Titles,16,770,1.514975712042916
IDS,N/A,24,13125,1.4845248483961353
A*,Manhattan,21,401,1.330329604727065
A*,Misplaced Titles,21,7252,1.526972879332608
IDS,N/A,21,4729,1.4961978107805964
A*,Manhattan,19,262,1.3405376480180347
A*,Misplaced Titles,19,3286,1.531396909344243
IDS,N/A,19,10164,1.6251675413971598
A*,Manhattan,23,1000,1.350314037869873
A*,Misplaced Titles,23,17984,1.5310700328137825
IDS,N/A,23,36181,1.5783190820659567
A*,Manhattan,19,505,1.3876453784110816
A*,Misplaced Titles,19,3697,1.5409251731694735
IDS,N/A,19,2206,1.49961314034998
A*,Manhattan,26,3841,1.373609363372662
A*,Misplaced Titles,26,51903,1.5182858907019423
IDS,N/A,38,24077,1.3040832765716839
A*,Manhattan,21,1133,1.397782244574862
A*,Misplaced Titles,21,7531,1.5297203029987767
IDS,N/A,23,21949,1.5443906460001617
A*,Manhattan,22,1136,1.3768316260316573
A*,Misplaced Titles,22,10069,1.5203862195017455
IDS,N/A,22,17834,1.5604094799117956
A*,Manhattan,25,3161,1.380361951519621
A*,Misplaced Titles,25,40431,1.5285110381159628
IDS,N/A,35,41876,1.3553646310755603
A*,Manhattan,17,277,1.3921155370017273
A*,Misplaced Titles,17,1164,1.5147821378080684
IDS,N/A,27,15841,1.4306964629936418
A*,Manhattan,24,1661,1.3620155566347862
A*,Misplaced Titles,24,25705,1.5266895526846052
IDS,N/A,26,12055,1.4353835666552415
A*,Manhattan,23,1021,1.3515347177352672
A*,Misplaced Titles,23,17139,1.5278697243059514
IDS,N/A,39,85201,1.337893854265413
A*,Manhattan,23,2742,1.4108511402424493
A*,Misplaced Titles,21,8752,1.540704658346091
IDS,N/A,27,5352,1.3743368427376035
A*,Manhattan,24,2037,1.373645368570892
A*,Misplaced Titles,24,22029,1.5169040677844097
IDS,N/A,38,77982,1.3450446269117653
A*,Manhattan,23,2010,1.3919294381051857
A*,Misplaced Titles,23,16964,1.5271881065924042
IDS,N/A,29,22170,1.4120627267934023
A*,Manhattan,17,240,1.380423760561402
A*,Misplaced Titles,17,1318,1.5258942479510993
IDS,N/A,21,7531,1.5297203029987767
A*,Manhattan,25,2255,1.3618392966823984
A*,Misplaced Titles,25,35370,1.5203563851464885
IDS,N/A,31,50215,1.4178810208139865
A*,Manhattan,25,605,1.292022911188525
A*,Misplaced Titles,25,35745,1.5209978916686533
IDS,N/A,27,45971,1.4882798121230278
A*,Manhattan,24,765,1.3187198996556848
A*,Misplaced Titles,24,23691,1.5215082376545908
IDS,N/A,32,48677,1.4011314095817766
A*,Manhattan,20,544,1.370187322634104
A*,Misplaced Titles,18,2065,1.5281367682323241
IDS,N/A,24,5189,1.4282201399149412
A*,Manhattan,23,1288,1.3652548662055393
A*,Misplaced Titles,23,18162,1.5317258057274072
IDS,N/A,25,45582,1.5358603724324842
A*,Manhattan,15,141,1.3908531363532886
A*,Misplaced Titles,15,588,1.5297665313317732
IDS,N/A,23,19409,1.5361545798864464
A*,Manhattan,22,140,1.2518470618176039
A*,Misplaced Titles,20,4075,1.5153270667178804
IDS,N/A,22,2178,1.4181752553309104
A*,Manhattan,26,7734,1.4110877005828721
A*,Misplaced Titles,26,49146,1.5151019352949144
IDS,N/A,42,27916,1.276008734960445
A*,Manhattan,19,570,1.39651641552546
A*,Misplaced Titles,19,3920,1.545682604581654
IDS,N/A,25,19428,1.4843527581398699
A*,Manhattan,19,414,1.3732096922531685
A*,Misplaced Titles,19,2645,1.5140062471755102
IDS,N/A,25,24010,1.4969789255786294
A*,Manhattan,21,1186,1.4008285524490598
A*,Misplaced Titles,21,7866,1.5328938876101776
IDS,N/A,25,22740,1.4937283318114403
A*,Manhattan,19,293,1.3484509013460895
A*,Misplaced Titles,19,3354,1.5330486972832715
IDS,N/A,19,7881,1.603552664487319
A*,Manhattan,23,2245,1.3986371464312666
A*,Misplaced Titles,23,19234,1.535549766001033
IDS,N/A,25,22289,1.4925319043249097
A*,Manhattan,18,438,1.4020017692747437
A*,Misplaced Titles,18,1982,1.5246579583126776
IDS,N/A,24,8799,1.4599950664468828
A*,Manhattan,23,320,1.2850486339135279
A*,Misplaced Titles,23,16471,1.525231095216154
IDS,N/A,25,17169,1.4770316449072034
A*,Manhattan,24,1517,1.3568788275088415
A*,Misplaced Titles,24,22815,1.5191215328764631
IDS,N/A,28,2934,1.3299578005371038
A*,Manhattan,14,61,1.3412926959909144
A*,Misplaced Titles,14,303,1.5039933016417686
IDS,N/A,16,10108,1.7794737139782761
A*,Manhattan,23,2582,1.4071679124895318
A*,Misplaced Titles,23,16897,1.5269253625236547
IDS,N/A,27,49372,1.492219184972384
A*,Manhattan,25,1078,1.322223130956109
A*,Misplaced Titles,25,35657,1.5208479336462206
IDS,N/A,25,7952,1.4322507385068268
A*,Manhattan,24,2562,1.3868328817972873
A*,Misplaced Titles,24,22705,1.5188156474239316
IDS,N/A,34,12128,1.3185950671336868
A*,Manhattan,24,1168,1.3421780078741425
A*,Misplaced Titles,24,25815,1.5269612126335865
IDS,N/A,36,35278,1.337579346821532
A*,Manhattan,20,285,1.3266068730052019
A*,Misplaced Titles,20,4323,1.5198098741420278
IDS,N/A,20,1459,1.4394704853071083
A*,Manhattan,24,2213,1.3783967027845951
A*,Misplaced Titles,24,23035,1.5197290867279591
IDS,N/A,24,4711,1.4224806891162591
A*,Manhattan,23,832,1.3395591146486068
A*,Misplaced Titles,23,17436,1.529011433876764
IDS,N/A,35,93184,1.3866957400600803
A*,Manhattan,24,2506,1.3855564076100533
A*,Misplaced Titles,24,20116,1.5111731704165352
IDS,N/A,26,24836,1.4758479010330547
A*,Manhattan,24,2945,1.3949068943858698
A*,Misplaced Titles,22,9157,1.5138390072383152
IDS,N/A,34,51008,1.375497957592168
A*,Manhattan,18,258,1.3613784528654467
A*,Misplaced Titles,18,1746,1.513957099409666
IDS,N/A,28,25076,1.4358741152375734
A*,Manhattan,25,2632,1.3702866776351528
A*,Misplaced Titles,23,16835,1.526681336945875
IDS,N/A,29,32325,1.430544357627142
A*,Manhattan,19,598,1.400045556604706
A*,Misplaced Titles,19,2662,1.5145168445808503
IDS,N/A,29,26361,1.4205187202126233
A*,Manhattan,22,1544,1.3961706800058833
A*,Misplaced Titles,22,12530,1.5355731270055686
IDS,N/A,22,9976,1.519745084247575
A*,Manhattan,19,529,1.3910404923045752
A*,Misplaced Titles,19,4016,1.5476521410154738
IDS,N/A,19,3001,1.5241018834002542
A*,Manhattan,22,2198,1.418764618715183
A*,Misplaced Titles,22,15110,1.5486973904277022
IDS,N/A,22,10217,1.5213949572456265
A*,Manhattan,20,596,1.3764559358469501
A*,Misplaced Titles,20,4290,1.5192276801979523
IDS,N/A,22,1804,1.4060823330461443
A*,Manhattan,22,1126,1.3762783891708734
A*,Misplaced Titles,22,12339,1.5345013367725953
IDS,N/A,24,2565,1.386900507448381
A*,Manhattan,24,209,1.2493173229674792
A*,Misplaced Titles,24,21358,1.5149502028100523
IDS,N/A,24,89428,1.6080938706153738
A*,Manhattan,25,4022,1.3937269009970632
A*,Misplaced Titles,25,36490,1.5222534062979935
IDS,N/A,31,26774,1.389406927689816
A*,Manhattan,9,27,1.4422495703074083
A*,Misplaced Titles,9,54,1.5577156943237602
IDS,N/A,9,180,1.7806798073848689
A*,Manhattan,23,592,1.3198838848866565
A*,Misplaced Titles,23,17271,1.5283794685266818
IDS,N/A,31,12046,1.3540668073272228
A*,Manhattan,22,981,1.367681444642377
A*,Misplaced Titles,22,8917,1.5120125589628737
IDS,N/A,32,864,1.2352818331502777
A*,Manhattan,17,461,1.434459495652562
A*,Misplaced Titles,17,1687,1.5482115354208832
IDS,N/A,21,4771,1.4968279255579893
A*,Manhattan,14,78,1.3650533165540737
A*,Misplaced Titles,14,305,1.5047002340506945
IDS,N/A,18,1143,1.4787387623811954
A*,Manhattan,16,252,1.4128222759371851
A*,Misplaced Titles,16,872,1.5268004536205517
IDS,N/A,16,1114,1.550352037762966
A*,Manhattan,18,204,1.3437323941352546
A*,Misplaced Titles,18,1917,1.521836146337897
IDS,N/A,20,2105,1.4660966621980602
A*,Manhattan,22,1136,1.3768316260316573
A*,Misplaced Titles,22,12685,1.5364315026170172
IDS,N/A,36,53958,1.3534617777952969
A*,Manhattan,24,876,1.3261856910463419
A*,Misplaced Titles,24,25064,1.5250840038381823
IDS,N/A,30,54944,1.4387897739340274
A*,Manhattan,21,749,1.3705033030096432
A*,Misplaced Titles,21,8214,1.5360571230941757
IDS,N/A,21,2480,1.4509102748147664
A*,Manhattan,25,3581,1.3872673748269504
A*,Misplaced Titles,25,35722,1.5209587323337077
IDS,N/A,27,7684,1.3928701869283024
A*,Manhattan,20,530,1.3684022937222071
A*,Misplaced Titles,20,4396,1.5210829005601325
IDS,N/A,32,54484,1.4060747384056473
A*,Manhattan,18,398,1.3945623897565775
A*,Misplaced Titles,18,2432,1.5420877500534238
IDS,N/A,18,315,1.3765596357084227
A*,Manhattan,26,3763,1.3725258948931307
A*,Misplaced Titles,26,42864,1.5071532396103353
IDS,N/A,28,6561,1.3687381066422017
A*,Manhattan,21,1296,1.4067576507951987
A*,Misplaced Titles,21,8439,1.5380350671224154
IDS,N/A,27,3087,1.3466108128433163
A*,Manhattan,22,671,1.3442727259239404
A*,Misplaced Titles,22,9467,1.516131692872567
IDS,N/A,34,34123,1.3593300503174068
A*,Manhattan,16,105,1.3375940591116757
A*,Misplaced Titles,16,995,1.5394441674886994
IDS,N/A,18,8630,1.6545018855102633
A*,Manhattan,23,1705,1.38200545030459
A*,Misplaced Titles,23,16914,1.5269921231503392
IDS,N/A,25,27292,1.5046705279324426
A*,Manhattan,28,6082,1.365037287746455
A*,Misplaced Titles,28,84669,1.4996508507652624
IDS,N/A,28,8824,1.3833007900508576
A*,Manhattan,25,3817,1.390813464341894
A*,Misplaced Titles,25,36132,1.5216531874256116
IDS,N/A,35,50902,1.36294439655591
A*,Manhattan,23,1236,1.3628108598711828
A*,Misplaced Titles,23,17657,1.5298489811538496
IDS,N/A,31,20511,1.3775150407463985
A*,Manhattan,19,471,1.382564212077935
A*,Misplaced Titles,19,3685,1.5406615228049036
IDS,N/A,23,4924,1.4472233705828448
A*,Manhattan,20,520,1.3670996344689033
A*,Misplaced Titles,20,4417,1.5214453946871347
IDS,N/A,20,11782,1.5979417759492172
A*,Manhattan,27,2633,1.3387003136839235
A*,Misplaced Titles,27,74063,1.5148010716436797
IDS,N/A,31,45729,1.4136072525256034
A*,Manhattan,23,1263,1.364091880691066
A*,Misplaced Titles,23,17665,1.5298791111937022
IDS,N/A,27,26747,1.45872407617895
A*,Manhattan,17,316,1.4029442602920688
A*,Misplaced Titles,17,1557,1.5409256452886158
IDS,N/A,19,5679,1.5761344304539069
A*,Manhattan,20,252,1.3184693156506688
A*,Misplaced Titles,20,4112,1.5160120570029858
IDS,N/A,26,21936,1.4688166731674257
A*,Manhattan,19,176,1.3127586156657587
A*,Misplaced Titles,19,3153,1.5280704131010445
IDS,N/A,19,6874,1.5920562066684962
A*,Manhattan,19,632,1.4041262613138255
A*,Misplaced Titles,19,3552,1.5376836540818657
IDS,N/A,29,29573,1.4261618220284762
A*,Manhattan,23,1925,1.3893169564344867
A*,Misplaced Titles,23,16911,1.526980346528426
IDS,N/A,29,33523,1.4323406126565386
A*,Manhattan,26,3616,1.3704239480962999
A*,Misplaced Titles,26,41680,1.5055303931089556
IDS,N/A,38,101213,1.3543058195919364
A*,Manhattan,17,285,1.3944490116808903
A*,Misplaced Titles,17,1523,1.5389256608830495
IDS,N/A,25,38131,1.5249342816686884
A*,Manhattan,21,1169,1.3998658059269635
A*,Misplaced Titles,21,8634,1.5397090724367426
IDS,N/A,27,29252,1.463568888747662
A*,Manhattan,25,3179,1.3806755086653861
A*,Misplaced Titles,25,37150,1.5233452850998837
IDS,N/A,33,70211,1.4023640255133005
A*,Manhattan,20,607,1.3777151513177894
A*,Misplaced Titles,20,4210,1.5177984493345724
IDS,N/A,20,12133,1.6002889626614003
A*,Manhattan,23,1034,1.3522783978052348
A*,Misplaced Titles,23,17247,1.528287065560344
IDS,N/A,31,69285,1.4326814978665607
A*,Manhattan,18,145,1.3184874493914682
A*,Misplaced Titles,18,1315,1.4902998335090654
IDS,N/A,22,12963,1.5379462590778035
A*,Manhattan,19,312,1.3529174377040716
A*,Misplaced Titles,19,2546,1.5109695255523887
IDS,N/A,23,34060,1.5741790016476418
A*,Manhattan,25,4489,1.3998644486647154
A*,Misplaced Titles,25,37010,1.5231152392642504
IDS,N/A,29,49773,1.4519956125450901
A*,Manhattan,28,2194,1.3162242241185673
A*,Misplaced Titles,28,83496,1.498903845988351
IDS,N/A,34,8722,1.3058715880770362
A*,Manhattan,24,1991,1.37233867430452
A*,Misplaced Titles,24,20424,1.5121302450523346
IDS,N/A,36,63633,1.3596765961470612
A*,Manhattan,24,2433,1.3838507534563775
A*,Misplaced Titles,22,12223,1.5338426501404543
IDS,N/A,30,64819,1.44673862883491
A*,Manhattan,24,2047,1.3739256877573387
A*,Misplaced Titles,24,22321,1.5177365817376343
IDS,N/A,30,17521,1.3850069827863234
A*,Manhattan,22,978,1.367491052422497
A*,Misplaced Titles,24,22353,1.5178271807223003
IDS,N/A,34,36532,1.3620601218128772
A*,Manhattan,24,528,1.2985033670587047
A*,Misplaced Titles,24,23286,1.520415495831436
IDS,N/A,34,8548,1.305097849117642
A*,Manhattan,20,685,1.38606797269424
A*,Misplaced Titles,20,5316,1.535604049147824
IDS,N/A,34,41363,1.367044672568276
A*,Manhattan,23,1384,1.369528689098253
A*,Misplaced Titles,23,18336,1.5323609270360972
IDS,N/A,27,25522,1.4561934160425496
A*,Manhattan,27,4791,1.3687120173673064
A*,Misplaced Titles,27,66636,1.5088841130721373
IDS,N/A,33,5907,1.3010196248579957
A*,Manhattan,24,767,1.318863371411933
A*,Misplaced Titles,22,8579,1.5093590941994515
IDS,N/A,32,35119,1.3869097201129466
A*,Manhattan,26,6797,1.4040960515546643
A*,Misplaced Titles,26,42784,1.5070449538514958
IDS,N/A,28,40741,1.4609790513857017
A*,Manhattan,26,5042,1.3880586011848992
A*,Misplaced Titles,26,46260,1.5115794732487047
IDS,N/A,38,54757,1.3325876380822022
A*,Manhattan,27,9630,1.4045645866691323
A*,Misplaced Titles,27,74476,1.5151130879087944
IDS,N/A,37,66550,1.3500670967826687
A*,Manhattan,23,2925,1.41481978627842
A*,Misplaced Titles,23,19409,1.5361545798864464
IDS,N/A,27,8777,1.3997479995475115
A*,Manhattan,22,603,1.337759548901065
A*,Misplaced Titles,22,9233,1.5144078640027376
IDS,N/A,26,16246,1.451950419354671
A*,Manhattan,24,1375,1.3513337153902247
A*,Misplaced Titles,24,22147,1.517241760628361
IDS,N/A,26,22657,1.4706447766992505
A*,Manhattan,18,267,1.3639742804173156
A*,Misplaced Titles,18,1865,1.5195128593577845
IDS,N/A,20,8483,1.5719092636086296
A*,Manhattan,26,3927,1.3747797027478297
A*,Misplaced Titles,26,48331,1.5141277884665114
IDS,N/A,30,13034,1.3714161428831975
A*,Manhattan,25,1809,1.3498873970997296
A*,Misplaced Titles,25,40250,1.528236736967496
IDS,N/A,35,61182,1.370126531730574
A*,Manhattan,21,589,1.3549093885460253
A*,Misplaced Titles,21,8336,1.5371359213319193
IDS,N/A,21,560,1.351655750833837
A*,Manhattan,15,105,1.3637851377151031
A*,Misplaced Titles,15,507,1.5147252462533698
IDS,N/A,15,5456,1.774700033263506
A*,Manhattan,21,458,1.3387758818409747
A*,Misplaced Titles,21,5395,1.5056148116540167
IDS,N/A,33,18765,1.3473964884598222
A*,Manhattan,14,104,1.3933935952065366
A*,Misplaced Titles,14,455,1.5483101359992326
IDS,N/A,16,2031,1.6096515429141112
A*,Manhattan,20,916,1.4063543915882648
A*,Misplaced Titles,20,4602,1.52456986346521
IDS,N/A,26,16854,1.4540036595793182
A*,Manhattan,21,312,1.314526260145584
A*,Misplaced Titles,21,7979,1.5339353985911095
IDS,N/A,21,2759,1.4582947727491469
A*,Manhattan,21,1180,1.4004902690517738
A*,Misplaced Titles,21,9055,1.5432037136432881
IDS,N/A,29,54045,1.4561243561646315
A*,Manhattan,24,2499,1.3853949301542625
A*,Misplaced Titles,24,22109,1.5171332006997467
IDS,N/A,34,22232,1.3423084057470955
A*,Manhattan,23,2050,1.3931224738122971
A*,Misplaced Titles,23,17296,1.528475591103744
IDS,N/A,31,52765,1.4201484367434531
A*,Manhattan,25,1187,1.3273273056748125
A*,Misplaced Titles,25,35035,1.5197777599849802
IDS,N/A,35,63756,1.3717407184865864
A*,Manhattan,23,1965,1.390559819773887
A*,Misplaced Titles,23,20335,1.5392705636962118
IDS,N/A,33,50331,1.3882889452005986
A*,Manhattan,29,10215,1.3748318954189458
A*,Misplaced Titles,27,74943,1.5154638995724368
IDS,N/A,33,27802,1.3635434166186717
A*,Manhattan,26,4948,1.3870542572397409
A*,Misplaced Titles,24,30012,1.5365756820781262
IDS,N/A,28,17963,1.4188683541649194
A*,Manhattan,17,305,1.4000233681753473
A*,Misplaced Titles,17,1633,1.5452515480228892
IDS,N/A,19,1846,1.4856172428331218
A*,Manhattan,17,294,1.397001594443576
A*,Misplaced Titles,17,1201,1.5175729912652034
IDS,N/A,27,19435,1.4415724192920112
A*,Manhattan,24,1734,1.364458649985657
A*,Misplaced Titles,24,22541,1.518356952655367
IDS,N/A,24,1738,1.3645896527462194
A*,Manhattan,25,1797,1.3495280725848013
A*,Misplaced Titles,25,32307,1.5148577924104736
IDS,N/A,35,97480,1.3884826056146677
A*,Manhattan,20,288,1.3273016197805394
A*,Misplaced Titles,20,3962,1.5131978778689072
IDS,N/A,26,34661,1.4948901236451164
A*,Manhattan,25,2260,1.361959952290844
A*,Misplaced Titles,25,37136,1.5233223180014006
IDS,N/A,29,25524,1.4189390781491704
A*,Manhattan,26,2386,1.3486846092732876
A*,Misplaced Titles,26,41578,1.5053885199867811
IDS,N/A,32,46147,1.3987963278826772
A*,Manhattan,18,301,1.373087263223799
A*,Misplaced Titles,18,2040,1.527103043280219
IDS,N/A,26,12837,1.4388576445330288
A*,Manhattan,21,509,1.3455236106355342
A*,Misplaced Titles,21,7555,1.5299520921672056
IDS,N/A,29,73366,1.4715522401908907
A*,Manhattan,19,499,1.3867727265839258
A*,Misplaced Titles,19,3473,1.5358644332032307
IDS,N/A,31,38637,1.4059434459447977
A*,Manhattan,25,4625,1.4015366838668664
A*,Misplaced Titles,25,36381,1.5220712588672807
IDS,N/A,33,70568,1.4025795722554746
A*,Manhattan,18,605,1.427387749950647
A*,Misplaced Titles,18,2048,1.5274351309146432
IDS,N/A,20,9793,1.583236478741182
A*,Manhattan,18,104,1.2943669275923884
A*,Misplaced Titles,18,1701,1.511762516444383
IDS,N/A,32,11779,1.3403620966949241
A*,Manhattan,20,983,1.4113270839106604
A*,Misplaced Titles,20,4206,1.5177263123338676
IDS,N/A,24,14673,1.491437143912896
A*,Manhattan,25,4241,1.396685842351525
A*,Misplaced Titles,25,36299,1.5219338848840511
IDS,N/A,33,51175,1.3889887325638466
A*,Manhattan,21,770,1.3723090875761654
A*,Misplaced Titles,21,5374,1.5053352170921592
IDS,N/A,25,12965,1.4605314084972043
A*,Manhattan,15,172,1.4094031239997937
A*,Misplaced Titles,15,735,1.552693813448733
IDS,N/A,17,2623,1.5889337205880256
A*,Manhattan,26,2253,1.345712707739714
A*,Misplaced Titles,26,42471,1.506619406431948
IDS,N/A,38,72175,1.3423083259981967
A*,Manhattan,18,281,1.3678524101653815
A*,Misplaced Titles,18,1906,1.521349688113204
IDS,N/A,24,18667,1.5064732992763896
A*,Manhattan,23,2080,1.3940027267220465
A*,Misplaced Titles,23,17501,1.5292588205335742
IDS,N/A,27,25595,1.4563474675893984
A*,Manhattan,23,1262,1.364044904592441
A*,Misplaced Titles,23,18449,1.532770310489032
IDS,N/A,39,43098,1.3147168641765423
A*,Manhattan,17,295,1.3972806601511711
A*,Misplaced Titles,17,1606,1.5437368355741892
IDS,N/A,19,3653,1.5399544583920075
A*,Manhattan,19,514,1.3889361114011962
A*,Misplaced Titles,19,3451,1.535350834715584
IDS,N/A,29,17869,1.4016001861749732
A*,Manhattan,19,158,1.3053254154131044
A*,Misplaced Titles,19,2475,1.508721993082795
IDS,N/A,19,4664,1.5598849028534219
A*,Manhattan,22,778,1.353343880477908
A*,Misplaced Titles,22,9472,1.5161680812275775
IDS,N/A,22,24658,1.5835597247364908
A*,Manhattan,17,573,1.4529289909513459
A*,Misplaced Titles,17,1782,1.5532088795006997
IDS,N/A,17,1682,1.5479412374586476
A*,Manhattan,20,879,1.403458075364656
A*,Misplaced Titles,20,6353,1.5493478819233497
IDS,N/A,22,2258,1.4205024828969148
A*,Manhattan,25,6040,1.416581212183442
A*,Misplaced Titles,25,38207,1.5250557411348489
IDS,N/A,27,25916,1.4570198899566642
A*,Manhattan,24,2123,1.3760142023102686
A*,Misplaced Titles,24,22804,1.519091008005068
IDS,N/A,34,14335,1.325094926299639
A*,Manhattan,21,640,1.36027782337515
A*,Misplaced Titles,21,7828,1.5325404412472239
IDS,N/A,25,6181,1.4178893802877912
A*,Manhattan,21,1264,1.4050838486338295
A*,Misplaced Titles,21,8451,1.5381391413751406
IDS,N/A,25,26626,1.5031843206874393
A*,Manhattan,23,1128,1.3574038957698544
A*,Misplaced Titles,21,7120,1.525637757107222
IDS,N/A,31,18481,1.372891782010018
A*,Manhattan,21,642,1.3604799450578398
